pair,pvalue,cointegrated
"('PYPL', 'VICI')",0.03681356453692533,True
"('FIX', 'DDOG')",0.036816538993833046,True
"('TMO', 'AES')",0.036819985731064146,True
"('FOX', 'AXON')",0.03682475583177015,True
"('TDG', 'PFE')",0.036831350283971054,True
"('DHI', 'ICE')",0.036832005456293046,True
"('HUBB', 'NEM')",0.036834026774108804,True
"('PCAR', 'LIN')",0.03683749329716123,True
"('KMI', 'KIM')",0.036840239072424764,True
"('RVTY', 'KR')",0.03685311501739788,True
"('DLR', 'ETN')",0.0368628011588922,True
"('AMD', 'DDOG')",0.03686491485806579,True
"('COST', 'DASH')",0.03686550312122066,True
"('FRT', 'MS')",0.03687908489008218,True
"('GM', 'SW')",0.036885208599178675,True
"('O', 'BALL')",0.036893471131117336,True
"('GE', 'CRM')",0.036909706898509385,True
"('BG', 'SLB')",0.0369170261237361,True
"('TRGP', 'CARR')",0.03692112732982871,True
"('GD', 'CI')",0.03693135798353282,True
"('PTC', 'MPWR')",0.036932765009616696,True
"('EXE', 'KR')",0.03693582844448592,True
"('CF', 'FSLR')",0.03693725519400518,True
"('VRSK', 'CNP')",0.036938894341625166,True
"('WDC', 'EMR')",0.0369530678444428,True
"('UBER', 'ZTS')",0.03696460075721981,True
"('GWW', 'FOXA')",0.03696642839591014,True
"('TECH', 'PM')",0.036979500197384566,True
"('PSX', 'UNP')",0.03698671719328201,True
"('DAL', 'NCLH')",0.03698941259789369,True
"('KHC', 'AMCR')",0.036996583199345484,True
"('IBKR', 'SLB')",0.03700000465836155,True
"('SW', 'HON')",0.037008300858577536,True
"('HAL', 'SLB')",0.037009506621362376,True
"('ETR', 'SBAC')",0.03701143139719557,True
"('KLAC', 'TTWO')",0.037014184293535306,True
"('MTD', 'MRSH')",0.03702341399860173,True
"('APO', 'CTVA')",0.03702443685249888,True
"('PCG', 'GE')",0.0370339699400039,True
"('TPR', 'MPC')",0.037037817653321765,True
"('TFC', 'WAT')",0.03704560668931475,True
"('HSY', 'CNP')",0.03705225156436708,True
"('CMI', 'DHR')",0.0370525435549647,True
"('MLM', 'NVDA')",0.037053958849908974,True
"('ROST', 'MA')",0.037054910434261124,True
"('ACN', 'CHRW')",0.03706878995971718,True
"('KLAC', 'SWK')",0.03708155722732822,True
"('CF', 'KO')",0.03709438805494427,True
"('AMZN', 'PCG')",0.03710050054666794,True
"('BLDR', 'EBAY')",0.03710332347006044,True
"('AME', 'NTAP')",0.03711482683597989,True
"('MCO', 'DASH')",0.03714085271918604,True
"('RL', 'SWK')",0.037143124377605745,True
"('EXPD', 'FLEX')",0.03714455091350708,True
"('MPC', 'AWK')",0.03714758290648061,True
"('MSI', 'EA')",0.03715232725833415,True
"('APA', 'CI')",0.0371525187074221,True
"('MO', 'AMGN')",0.03716495790293385,True
"('IFF', 'DOV')",0.037170254756653934,True
"('FANG', 'FE')",0.03717064236712712,True
"('CTAS', 'RCL')",0.03717095865003017,True
"('COIN', 'CI')",0.03717297181247129,True
"('DVN', 'GE')",0.03717635426915464,True
"('HSIC', 'CPT')",0.03718033618418637,True
"('RCL', 'PHM')",0.03718198705126068,True
"('CSCO', 'VICI')",0.0371930431143028,True
"('SYK', 'ED')",0.037210263212464,True
"('VRSK', 'NKE')",0.037212088094353744,True
"('ITW', 'LEN')",0.03721437086847113,True
"('UNP', 'FDS')",0.03721479147787529,True
"('IRM', 'PHM')",0.037216010598469317,True
"('GPN', 'PRU')",0.03721614591907789,True
"('EMR', 'META')",0.0372221571576873,True
"('APO', 'AWK')",0.03722618863812387,True
"('KO', 'BALL')",0.037232262225158484,True
"('NOW', 'ROP')",0.03723455711991665,True
"('PSX', 'GWW')",0.03723753796173154,True
"('AJG', 'SBUX')",0.03724335249523383,True
"('KLAC', 'TSCO')",0.037245996422238435,True
"('WBD', 'KLAC')",0.03724827705865744,True
"('EQIX', 'CNC')",0.037254402815459574,True
"('FTV', 'AON')",0.03725774794854122,True
"('PM', 'VICI')",0.03725994409487912,True
"('RVTY', 'JBL')",0.037269811261611316,True
"('CPRT', 'LIN')",0.037271403639599784,True
"('KHC', 'IFF')",0.03727318821793949,True
"('TER', 'F')",0.0372822317182998,True
"('VLO', 'CNP')",0.03730348499562559,True
"('WELL', 'AVGO')",0.037304054620639696,True
"('ZBRA', 'UNH')",0.03730435095663249,True
"('HON', 'PSA')",0.03730700196436552,True
"('ARE', 'DGX')",0.037310746655328436,True
"('ALL', 'OKE')",0.037318525954930855,True
"('LLY', 'MA')",0.03732384731084568,True
"('IRM', 'LIN')",0.03732619610825757,True
"('HOOD', 'AVB')",0.03732660034584591,True
"('ADI', 'LMT')",0.03733023748113656,True
"('FANG', 'GIS')",0.0373315748569374,True
"('NRG', 'MPWR')",0.037338075758097874,True
"('NFLX', 'PAYX')",0.03736118758489735,True
"('CIEN', 'FDX')",0.037361615790281445,True
"('ROL', 'CSX')",0.03736191731493699,True
"('DPZ', 'TSLA')",0.03736199512462614,True
"('JPM', 'PFE')",0.03736525969308617,True
"('CARR', 'NUE')",0.037372954983951275,True
"('TTWO', 'NTAP')",0.03737463429891912,True
"('SPGI', 'FOXA')",0.03737756385967424,True
"('ADSK', 'RJF')",0.03737798264655811,True
"('SNA', 'ZTS')",0.037381611594568556,True
"('STX', 'TT')",0.037384693229818494,True
"('NOW', 'BSX')",0.03738942799962014,True
"('PODD', 'SRE')",0.03739035669110894,True
"('LVS', 'MRNA')",0.037392994613454945,True
"('UNH', 'AAPL')",0.03739585740575472,True
"('CDNS', 'META')",0.03740039030024073,True
"('UBER', 'GE')",0.037404260489980176,True
"('HPQ', 'PM')",0.03740830524729963,True
"('IR', 'ROP')",0.0374186508601755,True
"('WBD', 'SNA')",0.03742791287506029,True
"('ZBRA', 'CPT')",0.03742858522103536,True
"('PSKY', 'NKE')",0.0374299496668178,True
"('INVH', 'XOM')",0.03743087252603452,True
"('CASY', 'KR')",0.037430923816880186,True
"('WEC', 'AMCR')",0.0374343929238754,True
"('BBY', 'TXN')",0.0374439198235612,True
"('ALLE', 'MMM')",0.03744730371758261,True
"('TMO', 'UDR')",0.03745357375879587,True
"('V', 'PH')",0.037455536769264955,True
"('DPZ', 'ADP')",0.037463977028734906,True
"('LVS', 'DD')",0.03746558302761964,True
"('CBOE', 'CNP')",0.03747811811683275,True
"('COIN', 'WRB')",0.03747829165277894,True
"('BR', 'KMI')",0.03748197970936484,True
"('CBRE', 'DUK')",0.037492887338446655,True
"('FOX', 'EVRG')",0.037507435421478684,True
"('HIG', 'ROST')",0.03750834903499943,True
"('AMT', 'IDXX')",0.03752119583062176,True
"('DLTR', 'DOV')",0.03752318795627101,True
"('HUBB', 'GE')",0.03752585806807735,True
"('UNP', 'CARR')",0.03752717082305129,True
"('VRSK', 'CTVA')",0.037531365247405225,True
"('IBM', 'GPC')",0.03753755475457467,True
"('EME', 'GOOGL')",0.03753840198185445,True
"('FDX', 'PCG')",0.03754454482978787,True
"('MO', 'PM')",0.03754468114901504,True
"('NDSN', 'CI')",0.03754686008443879,True
"('ADM', 'CINF')",0.03754796887759748,True
"('HST', 'DOV')",0.03758588984613863,True
"('ADI', 'CRL')",0.03758666117834529,True
"('VTR', 'ABT')",0.037588043130670434,True
"('PEP', 'OKE')",0.03759602852459326,True
"('INTU', 'HLT')",0.03759695872955554,True
"('IQV', 'CI')",0.037598346979698126,True
"('XYL', 'JKHY')",0.037599114068288746,True
"('ADBE', 'FE')",0.03761256973070885,True
"('PFE', 'AFL')",0.03761348299807614,True
"('DECK', 'CVX')",0.03761745103319163,True
"('TROW', 'DHR')",0.037621032024726046,True
"('ACN', 'AAPL')",0.037621685278189605,True
"('ALB', 'FE')",0.03762194634833877,True
"('MRK', 'TSCO')",0.03766826113062202,True
"('GIS', 'OKE')",0.03767601250709947,True
"('LVS', 'CNC')",0.03767782631237678,True
"('CSGP', 'CNC')",0.03768970817090696,True
"('WDC', 'CNP')",0.03769022202999694,True
"('EW', 'FE')",0.037699867059887426,True
"('ETR', 'CCI')",0.037706625421337986,True
"('RL', 'PM')",0.03770864586430736,True
"('CAT', 'SWK')",0.037713070862757964,True
"('FCX', 'EBAY')",0.03771512223948712,True
"('LVS', 'XEL')",0.03771607633496507,True
"('IR', 'PCAR')",0.037717726055692104,True
"('DLR', 'BKR')",0.03772037470967294,True
"('SWKS', 'WBD')",0.037728508998088064,True
"('STX', 'NRG')",0.03773141034843767,True
"('NWSA', 'ARES')",0.03773905368099462,True
"('XEL', 'KHC')",0.03774330158319491,True
"('WDAY', 'SNA')",0.03774344528700864,True
"('APH', 'AEE')",0.037745065292272416,True
"('MO', 'SJM')",0.037766923727477475,True
"('EXPD', 'ADSK')",0.037767486127378715,True
"('V', 'HUM')",0.037768945923342435,True
"('IBM', 'SNPS')",0.03777805088653431,True
"('DECK', 'SO')",0.03778517560136796,True
"('WEC', 'MCK')",0.03778719566861333,True
"('KDP', 'TDY')",0.03778900350884884,True
"('ECL', 'EBAY')",0.03779928362751201,True
"('IBM', 'TSLA')",0.03780324867645863,True
"('IRM', 'INTC')",0.03780579649687096,True
"('CIEN', 'CVS')",0.03781489116332014,True
"('EXPE', 'LDOS')",0.037817559516442306,True
"('AJG', 'ETR')",0.037822934907760744,True
"('COO', 'XOM')",0.03782524333802046,True
"('EBAY', 'CVX')",0.03782547897615541,True
"('SPG', 'DUK')",0.03783077785440531,True
"('BIIB', 'FOXA')",0.03783523692844162,True
"('DXCM', 'EOG')",0.03783663379503722,True
"('GLW', 'JKHY')",0.03783971273357416,True
"('HSY', 'L')",0.037843584267756726,True
"('CB', 'NUE')",0.03784428633470485,True
"('APO', 'BR')",0.03784482887275587,True
"('MCHP', 'DOV')",0.03786001269523102,True
"('TJX', 'ADSK')",0.037877451220113434,True
"('TDG', 'MA')",0.03788645656002363,True
"('MRK', 'FSLR')",0.037888684379073216,True
"('AWK', 'CI')",0.03789608701697681,True
"('IRM', 'KMI')",0.037902051909690544,True
"('PLTR', 'AAPL')",0.03790694467425945,True
"('ETR', 'NDAQ')",0.037907334696507394,True
"('HPQ', 'ABT')",0.03791141642034762,True
"('PYPL', 'UNH')",0.03792553706443343,True
"('IT', 'CTSH')",0.037926629061912256,True
"('BKNG', 'REGN')",0.03793423578484581,True
"('CASY', 'DOV')",0.03794367503622132,True
"('NWS', 'ROST')",0.03794750533250043,True
"('MET', 'ED')",0.03795144547678497,True
"('PG', 'CNC')",0.03796357233340097,True
"('CSX', 'DDOG')",0.037969356157480774,True
"('AXON', 'CNC')",0.03796937381473866,True
"('HRL', 'CTVA')",0.03797280787469188,True
"('RVTY', 'VICI')",0.037986234219889496,True
"('VRSK', 'PM')",0.03798809066871556,True
"('HCA', 'HON')",0.037989880892695636,True
"('MDLZ', 'MNST')",0.038006207170820476,True
"('NVR', 'LIN')",0.03801669409637902,True
"('GPN', 'MET')",0.03801873651144896,True
"('CNP', 'JKHY')",0.03803052054131679,True
"('AVGO', 'DDOG')",0.038032413458786364,True
"('SPG', 'CVS')",0.03804971499767637,True
"('LH', 'ITW')",0.038058132241799235,True
"('TXT', 'IBKR')",0.03806985987106308,True
"('PLD', 'DOW')",0.03807336343016241,True
"('AIZ', 'FE')",0.03807668752248063,True
"('RJF', 'DOV')",0.03807674918653209,True
"('PANW', 'PLTR')",0.03807820278007281,True
"('WDC', 'OKE')",0.03807960428737666,True
"('SMCI', 'FOXA')",0.038085578506548416,True
"('EXPD', 'DASH')",0.03808595773734109,True
"('TJX', 'PNR')",0.03809169927976302,True
"('IBM', 'PAYX')",0.03810777794101512,True
"('SYK', 'AZO')",0.03812833097680429,True
"('IQV', 'NDSN')",0.03812924695403658,True
"('MAR', 'LII')",0.03814179413703271,True
"('JCI', 'CPT')",0.03814533315984953,True
"('MOS', 'EQT')",0.03814927872394112,True
"('HSIC', 'AMCR')",0.03815107815995526,True
"('CTAS', 'CTSH')",0.038153725823450904,True
"('JKHY', 'MS')",0.038156670177357556,True
"('CBRE', 'JBHT')",0.038160473918840164,True
"('ROK', 'PM')",0.03816580067630315,True
"('REG', 'DOV')",0.03816870075645859,True
"('MSFT', 'GWW')",0.038176600489404584,True
"('FIX', 'MAR')",0.03817876765145477,True
"('CRWD', 'GPC')",0.03818306630257512,True
"('EXPE', 'WRB')",0.03818663784165968,True
"('CDNS', 'ABT')",0.03819207969250899,True
"('GRMN', 'CRM')",0.03819389162822138,True
"('DGX', 'IVZ')",0.03819842008865325,True
"('DLR', 'DD')",0.03820251965382403,True
"('UAL', 'RVTY')",0.03820565428475187,True
"('ADM', 'CRL')",0.0382106930889667,True
"('USB', 'CRL')",0.0382156223373576,True
"('ICE', 'CSX')",0.03821888295549771,True
"('ACN', 'LIN')",0.03822551413917422,True
"('KDP', 'MGM')",0.03822567436934594,True
"('TSN', 'DUK')",0.038231212202491247,True
"('AWK', 'FE')",0.038233199744086704,True
"('FAST', 'PCG')",0.038245896119910736,True
"('AIZ', 'AMAT')",0.03824612261715325,True
"('GL', 'WDC')",0.03824786548207496,True
"('WDAY', 'FFIV')",0.03825152235904509,True
"('LEN', 'OTIS')",0.03826169978058077,True
"('IT', 'ITW')",0.03826412978633584,True
"('IT', 'CRM')",0.038271744254400136,True
"('V', 'MAR')",0.03827525604746646,True
"('NFLX', 'CNC')",0.038278364714356666,True
"('AMP', 'CVS')",0.03828020905325955,True
"('FOX', 'MRNA')",0.03830152481402778,True
"('ADSK', 'XOM')",0.03830737231077552,True
"('CDNS', 'CTAS')",0.03831507477574999,True
"('IQV', 'MTB')",0.038316054158284936,True
"('UBER', 'PH')",0.03832037214333849,True
"('COIN', 'JPM')",0.03832151511106795,True
"('FITB', 'SRE')",0.038331459369667184,True
"('EQIX', 'FOXA')",0.03836060510265415,True
"('MCO', 'NDSN')",0.03836897880808956,True
"('VRTX', 'APTV')",0.03837027242112071,True
"('LOW', 'SW')",0.03837235245722988,True
"('SMCI', 'PNR')",0.03837718335058868,True
"('JPM', 'PH')",0.038384684761004255,True
"('EL', 'SRE')",0.03839893727646189,True
"('DOV', 'IEX')",0.03840858025835443,True
"('CMI', 'IBKR')",0.03841754090249908,True
"('IT', 'FSLR')",0.0384239164942264,True
"('ZBH', 'DLTR')",0.0384262552868413,True
"('MCK', 'BMY')",0.0384267180856146,True
"('PH', 'PFE')",0.03843034948573924,True
"('LVS', 'PM')",0.03843602018166621,True
"('MGM', 'XOM')",0.03843815149410088,True
"('NXPI', 'WYNN')",0.038442083661249606,True
"('BKNG', 'KMI')",0.038446201807068,True
"('TSN', 'DHR')",0.038448301909081856,True
"('FRT', 'RF')",0.03844884854627701,True
"('NEE', 'DOV')",0.038451670755800776,True
"('HPQ', 'KR')",0.038459530492301,True
"('AMT', 'AXP')",0.03846835516361007,True
"('APO', 'HPE')",0.03846936774830467,True
"('GEHC', 'VLO')",0.038469997091889474,True
"('VRTX', 'META')",0.03847016203332406,True
"('MSFT', 'CAH')",0.03847351896893625,True
"('BRO', 'PLTR')",0.03847362867894602,True
"('XYL', 'MPWR')",0.038475177993755036,True
"('RCL', 'DASH')",0.03847963619648073,True
"('ESS', 'KMI')",0.03848186637313928,True
"('INTU', 'REGN')",0.03849071254544696,True
"('DECK', 'NFLX')",0.038493953339385045,True
"('CBRE', 'DHR')",0.03850578762693479,True
"('HUBB', 'FDX')",0.038506108194192847,True
"('AVY', 'DUK')",0.038513887256437535,True
"('PNR', 'ED')",0.03851421632458052,True
"('MLM', 'ORLY')",0.038515618951629145,True
"('EXPE', 'DOV')",0.0385173428161259,True
"('FDX', 'AMCR')",0.03851751928811236,True
"('WELL', 'RVTY')",0.03851966633937593,True
"('INTU', 'GPC')",0.03852015996295922,True
"('GLW', 'CVS')",0.03853090243228046,True
"('WBD', 'RF')",0.0385340177869836,True
"('KDP', 'ETR')",0.03853423032921015,True
"('MTD', 'UNH')",0.038549998466610745,True
"('CPRT', 'EXPD')",0.03855666590889002,True
"('CDNS', 'FSLR')",0.03855964273680386,True
"('MSCI', 'CI')",0.03856539872569867,True
"('TSN', 'XOM')",0.03857510293204036,True
"('NWS', 'DASH')",0.03857871136530377,True
"('FOX', 'FANG')",0.03858788782252269,True
"('BG', 'AEP')",0.03859245730203511,True
"('PSKY', 'WYNN')",0.03860279349093659,True
"('DHI', 'ACN')",0.038609075049621855,True
"('ARE', 'PSA')",0.038616957697384435,True
"('ABT', 'OTIS')",0.03862303597782653,True
"('SYY', 'NDAQ')",0.03862794145060228,True
"('CVX', 'IBKR')",0.03863064592890497,True
"('TDG', 'FISV')",0.03863623218378311,True
"('SBUX', 'DUK')",0.03864060016736056,True
"('BIIB', 'NUE')",0.03864670184191554,True
"('FDX', 'LIN')",0.03864905228382691,True
"('LVS', 'BKR')",0.03865482393217462,True
"('LOW', 'NUE')",0.038655171888194124,True
"('AJG', 'UPS')",0.03865658110896304,True
"('AMCR', 'ORLY')",0.03866452053162907,True
"('MAS', 'HON')",0.03866473950517705,True
"('DG', 'DOV')",0.03866759834427336,True
"('WBD', 'MMM')",0.038678995830469104,True
"('ACGL', 'LMT')",0.03867927248470102,True
"('DELL', 'AKAM')",0.03868757029868406,True
"('DVN', 'FOX')",0.03869466066875399,True
"('WELL', 'XOM')",0.038703621490947214,True
"('WELL', 'TSCO')",0.03870647425220394,True
"('GPC', 'LMT')",0.03870872188822364,True
"('SW', 'CNC')",0.038713325502575606,True
"('TER', 'CNP')",0.03871829844869252,True
"('NRG', 'KR')",0.03872534293733068,True
"('TROW', 'KEYS')",0.03872631371632134,True
"('PLTR', 'AEP')",0.03872730784662432,True
"('DVN', 'INCY')",0.03873192287590833,True
"('AIZ', 'NRG')",0.0387363123974495,True
"('SJM', 'BAX')",0.038737344120192176,True
"('FOX', 'GOOGL')",0.03874720409522348,True
"('MLM', 'BSX')",0.03874919310784505,True
"('BKNG', 'BR')",0.03876286214296736,True
"('COR', 'ORLY')",0.03876959348605646,True
"('SBAC', 'NTRS')",0.03877086630573036,True
"('INVH', 'MRVL')",0.03878846489045367,True
"('CBOE', 'FE')",0.03879130247452556,True
"('WDC', 'HII')",0.03879356319467711,True
"('ALLE', 'INVH')",0.03880253659609199,True
"('UNP', 'WYNN')",0.03880944086395462,True
"('NDAQ', 'IBKR')",0.038811048783790866,True
"('TXN', 'AEP')",0.03881588993695947,True
"('KDP', 'DE')",0.03881981129233574,True
"('CF', 'PM')",0.038825082764499586,True
"('CFG', 'NTRS')",0.03883506918436292,True
"('TDG', 'UNP')",0.03883663896112555,True
"('BLDR', 'RSG')",0.03884648461836042,True
"('GS', 'COF')",0.038848801726040924,True
"('CHRW', 'JNJ')",0.03886499042026515,True
"('MRSH', 'BRK-B')",0.03886932596652182,True
"('KLAC', 'HII')",0.038887502208251074,True
"('ECHO', 'AAPL')",0.0388966983837508,True
"('PTC', 'AIG')",0.03890860513322371,True
"('URI', 'WRB')",0.038915274968280573,True
"('PYPL', 'PLTR')",0.038922630616100115,True
"('TXT', 'YUM')",0.03892758801014724,True
"('RL', 'GS')",0.038930168709793676,True
"('KR', 'YUM')",0.03893411033491402,True
"('DELL', 'LII')",0.03894067936702558,True
"('KLAC', 'FFIV')",0.038945875906562635,True
"('MLM', 'PFE')",0.03896152642083309,True
"('LDOS', 'CTSH')",0.03896786456902511,True
"('ODFL', 'CVNA')",0.03897434752674743,True
"('ORCL', 'EBAY')",0.03898250769794578,True
"('FOX', 'META')",0.038987969486933026,True
"('VRTX', 'INTC')",0.0389901811152401,True
"('ROK', 'COHR')",0.03899211810714225,True
"('SMCI', 'XOM')",0.03899580708600381,True
"('MRSH', 'AEP')",0.03900133296879678,True
"('HII', 'CI')",0.039017116209775486,True
"('HUM', 'MRVL')",0.039020692704068764,True
"('URI', 'ZTS')",0.039022828681820255,True
"('NFLX', 'CI')",0.03902568354689773,True
"('WMB', 'LMT')",0.039026193060133545,True
"('DHI', 'GWW')",0.039029183572404834,True
"('NUE', 'DOV')",0.03904202846609334,True
"('HUM', 'VEEV')",0.03904261855780243,True
"('V', 'ROST')",0.03904597467387404,True
"('MNST', 'DAL')",0.03904898523301096,True
"('EQT', 'IFF')",0.03905069857739844,True
"('ISRG', 'TER')",0.03905273677485926,True
"('J', 'VICI')",0.039052800159591075,True
"('PTC', 'FDS')",0.0390554305471048,True
"('EXE', 'OMC')",0.03906006629908186,True
"('WEC', 'AMAT')",0.039064756933816225,True
"('CPRT', 'ABT')",0.039067963055464984,True
"('PSX', 'NUE')",0.03907496330748997,True
"('AVB', 'CSX')",0.039075750340767275,True
"('FOX', 'CPRT')",0.03908215040169358,True
"('GLW', 'ECHO')",0.039095561343112796,True
"('UNP', 'DHI')",0.03912183314094447,True
"('EBAY', 'PGR')",0.039121902674558284,True
"('AXP', 'COHR')",0.03912445858244952,True
"('LH', 'CTSH')",0.03912643607696446,True
"('TYL', 'PM')",0.03913544734535354,True
"('STZ', 'SBUX')",0.039137733305836905,True
"('SWKS', 'NTRS')",0.03914128170531492,True
"('PNR', 'CTSH')",0.0391466561041174,True
"('SCHW', 'KR')",0.03915147513553343,True
"('HAL', 'ADI')",0.03915805644091473,True
"('ABBV', 'DOV')",0.03917747555966618,True
"('SYK', 'MRK')",0.03918261436000143,True
"('DVN', 'MO')",0.03918554447527739,True
"('DG', 'LMT')",0.039188800297000954,True
"('BEN', 'HBAN')",0.039191694481829915,True
"('DECK', 'KLAC')",0.03919388929491656,True
"('BA', 'GE')",0.039196014726335264,True
"('TXN', 'DUK')",0.03920539908229007,True
"('IFF', 'IBKR')",0.039208331159147,True
"('PWR', 'JNJ')",0.03921348508716591,True
"('HSIC', 'SNPS')",0.03921417017914068,True
"('PNC', 'PNW')",0.039221141891130316,True
"('TSCO', 'VICI')",0.039225112422281036,True
"('NEM', 'TSLA')",0.03922643619799808,True
"('MSI', 'CL')",0.039232254416109814,True
"('AMP', 'MPWR')",0.039237007364978906,True
"('CPT', 'JNJ')",0.03924036791168441,True
"('PTC', 'L')",0.03924718386190518,True
"('NRG', 'PKG')",0.0392502574209566,True
"('AJG', 'PM')",0.03925324189977911,True
"('IBKR', 'CI')",0.039256895376925095,True
"('AVY', 'FOXA')",0.03925948359527429,True
"('ADBE', 'CNC')",0.039260370576005996,True
"('WBD', 'TTWO')",0.03926624229383861,True
"('ULTA', 'TSLA')",0.03928275319074269,True
"('EXPD', 'CNC')",0.03929328434707117,True
"('ICE', 'CTSH')",0.03930321527324437,True
"('BBY', 'BAX')",0.03930406750580113,True
"('PAYX', 'AAPL')",0.03931468168291007,True
"('LIN', 'HWM')",0.039322753323577105,True
"('ISRG', 'ORLY')",0.039325217236189404,True
"('INTC', 'MPWR')",0.03932871082929133,True
"('COIN', 'EBAY')",0.039334368387011764,True
"('XEL', 'CINF')",0.0393355250142753,True
"('VRSK', 'TSCO')",0.03933690879037527,True
"('ADBE', 'PH')",0.03934337972452538,True
"('VRTX', 'SYK')",0.03934442674457107,True
"('EME', 'GOOG')",0.03934849903892503,True
"('DLR', 'GPC')",0.03935216023651639,True
"('MMM', 'ED')",0.039359757153446015,True
"('CTAS', 'MCO')",0.039370643462297336,True
"('UNH', 'L')",0.03937346487150691,True
